"DATETIME_ID","TTML","CTKD","NRCELLS","GNBS","PS_CSSR_NR","SDR_NR","HOSR_NR","CELL_DL_THP_NR","CELL_UL_THP_NR","USER_DL_THP_NR","USER_UL_THP_NR","DL_TRAFFIC_NR","UL_TRAFFIC_NR","PRB_UTIL_DL_NR","PRB_UTIL_UL_NR","DKD5G_NR","LATENCY_NR","PKTLOSSR","CONNECTED_RRC_USER_AVERAGE","RANDOM_ACCESS_SUCCESS","MISSED_PACKET","NUMBER_OF_SAMPLES","TRANSFER_TIME","RB_AVAILABLEUL","RB_AVAILABLEDL","RB_USEDUL","RB_USEDDL","ULTRAFFICVOLUME","DLTRAFFICVOLUME","USERULRMVSMALLPKTTRANSFERTIME","USERULRMVLASTSLOTTRAFFICVOLUME","USERDLRMVLASTSLOTTRANSFERTIME","TOTAL_PACKET","USERDLRMVLASTSLOTTRAFFICVOLUME","CELLULTRAFFICVOLUME","CELLDLTRANSFERTIME","CELLDLTRAFFICVOLUME","INTERSGNBPSCELLCHANGEATTEMPT","INTERSGNBPSCELLCHANGESUCCESS","INTRASGNBPSCELLCHANGEATTEMPT","INTRASGNBPSCELLCHANGESUCCESS","SGNBRELEASE","SGNBTRISGNBABNORMALRELEASE","SGNB_ADDITION_ATTEMPT","RANDOM_ACCESS_ATTEMPT","SGNB_ADDITION_SUCC","CELLULTRANSFERTIME","AVAILABLE_TIME","TOTAL_TIME","CONNECTED_RRC_USER_MAX","RASR_NR","RANDOM_ACCESS_SUCCESS_NR","RANDOM_ACCESS_ATTEMPT_NR","EN_DC_SR_NR","SGNB_ADDITION_SUCCESS_NR","SGNB_ADDITION_ATTEMPT_NR","DLDELAY_GNBDU_CELL","ULDELAY_GNBDU_CELL","DLRELPSR_UU","ULRELPSR_UU"
2025071800,"Mien Bac","6",61,21,100,0.17,99.51,69.08,11.13,160.74,2.3,4145813.82,859016.9,4.53,7.05,85.82,,,575.65,,,,,357084,357084,25188.1,16172.35,859016.9,4145813.82,297888294784,684693392384,61674875432,,9913390046208,6872135198720,480087487232,33166510313472,261071,260094,296644,296302,1600685,2707,,,,617474036864,4522900,5270400,996,69.65,413835,594127,99.75,1858957,1863574,,,,
2025071800,"Mien Nam","9",1337,447,100,0.19,97.67,78.91,12.81,314.99,4.95,121455817.2,22737662.22,3.51,3.51,99.78,13583.54,0,14415.72,,424571,9811995672,16660204830720,1125296941605,4891977659445,39500634268.14,171663977914.9,22737662.22,121455817.2,4870131457949,24112154310315,653619854113.5,11571104000,205884682845930.27,188942018494464,12363707579808,975619978227712,17629677,17240031,4341378,4336009,32333388,62161,,,,14752301287552,115257661,115512147,26733,51.4,15367428,29898448,99.87,99962852994,100096219322,,,,
2025071800,"Mien Bac","5",462,158,100,0.15,98.86,72.02,11.46,152.41,3.22,35534737.54,6641761.97,1.96,2.49,86.2,16053.47,0,5409.72,,49522,1844204613,3700736093184,346893857314,1508043325731,8628069050.32,29543982473.76,6641761.97,35534737.54,1738621920019,5605183449438,587576673149,3567098000,89555058236871.49,54300090769184,3957715355188,285039561743872,4434825,4392986,2271147,2266720,17393975,25493,,,,4739306568672,34407752,39916800,9023,55.18,5615295,10176118,99.8,34877183889,34945905933,,,,
2025071800,"Mien Trung","3",994,335,77.21,0.36,99.24,72.58,15.46,163.4,4.12,98925852.62,22474059.81,2.66,2.46,99.78,19878.07,0,13471.92,1276321,15858,928784160,2307804577792,4247045843198,15810727438597,104320048569.31,420918199119.22,22474059.81,98925852.62,3784536504039,15599444724540,1433480611841.5,907200000,234237267648506.88,179189782871432,10569038244604,767138324265984,26976899,26799306,5652821,5646991,30598187,109035,670010,1648579,668161,11592263433332,124772584,125042400,21129,66.86,15952985,23859902,99.93,7960922580,7966499635,,,,
2025071800,"Mien Bac","1",1196,404,100,1.09,98.36,112.15,8.19,309.12,14.67,51138725.3,3295397.41,1.9,2.36,99.75,13719.51,0,7321.03,,1807384,46436160828,79635173999616,9998785361696,43336007925760,236352620601,822363860498,3295397.41,51138725.3,138147995,2027205080,26287728,5871598095704,8126085200.5,58420931344648,3809459015512,427240965115496,5491313,5410795,3923393,3916308,16128663,176375,,,,7136215792140,102886303,103146597,28569,98.95,36255398,36638689,99.89,716245295085,716999579503,,,,
2025071900,"Mien Nam","8",1617,545,76.07,0.45,99.88,145.97,13.51,303.05,1.86,207073433.7,11376253.47,3.55,4.12,99.99,16227.89,0,19714.04,67301795,767123,40003503326,81146567811072,168316056694016,627081004813312,6932289711163,22280882748560,11376253.47,207073433.7,99620079436,185370099116.63,6503988344,31381740000,1971003953810.75,49453343846250,2639667641792,385317280523984,14749821,14737841,4390253,4388449,61207002,277510,39748764,87817931,39456665,3660656756808,1653918496,1654117257,62922,80.89,87960668,108743522,99.88,587310932910,588025717220,,,,
2025071900,"Mien Trung","3",994,335,77.12,0.33,99.19,74.12,15.43,162.95,4.19,98994392.18,22278522.08,2.71,2.52,99.87,13446.9,0,13071.26,1336545,17698,893801696,1502357831680,4149558357175,15445971580094,104707011019.13,419123301035.59,22278522.08,98994392.18,3825668583893,16028441697308,1430902060842.5,907200000,233169413618532.34,177539581238564,10347985524800,767030516253600,27391659,27198308,5619115,5613317,30212614,101131,675860,1730470,674807,11504300819620,123601890,123757200,21109,67.12,15955593,23770851,99.89,5932033469,5938670705,,,,
2025071900,"Mien Bac","1",1193,403,100,1.6,98.42,116.26,7.85,303.6,15.13,48438896.16,2899494.32,1.77,2.08,99.74,14020.78,0,6268.35,,1538926,43460654410,76169050171904,9956673617296,43155036256064,206641120991,764896753596,2899494.32,48438896.16,118959735,1799285761,21048907.5,6304847235176,6390529397.24,50515597692872,3476345745828,404143409387392,4578191,4513728,3292554,3286711,13384647,214616,,,,6437056235284,102433200,102701742,25303,98.9,30144670,30479189,99.9,484882768799,485345400256,,,,
2025071900,"Mien Nam","2",3566,1194,78.85,0.28,99.26,138.74,14.82,346.2,2.79,475756271.2,25170049.78,3.32,2.96,99.99,19973.93,0,45848.56,169152016,577926,28846315352,72021769953280,445491475782144,1654690527842304,13197528893424,54963941278584,25170049.78,475756271.2,153835205691,429286398907.88,14853672912.5,15546936000,5142285922328.44,38429687629089,2366052803108,328271470824120,48536048,48184539,15236938,15235089,137925589,390199,85290744,213827969,85010810,2592247233608,4380816573,4381084800,131890,80.82,189852870,234917350,99.62,1255868553872,1260614045893,,,,
2025071900,"Mien Trung","7",138,46,100,0.34,99.47,128.33,16.42,333.2,14.93,12908603.68,1035344.68,4.18,4.81,100,12152.43,0,1977.9,,266579,11630391656,17667194372096,966600674816,4200403636224,46481939464,175393868584,1035344.68,12908603.68,47093519,703066269,3497768,10432143000,1165446265.98,19025277341184,789512592160,101320910864384,1289905,1285104,746350,745157,2476014,8424,,,,1158479233920,10432303,10432800,6014,99.48,6230234,6262744,99.86,89459471434,89580497640,,,,
2025071900,"Mien Bac","6",61,21,100,0.13,99.46,74.76,10.75,165.4,2.39,4151925.77,770445.16,4.5,6.82,85.19,,,534.42,,,,,356265,356265,24285.28,16039.79,770445.16,4151925.77,269430374272,643974572480,63321278204,,10473507185408,6163561285120,444292282480,33215406211072,239253,238277,265482,265133,1493605,1985,,,,573547962816,4489685,5270400,967,73.67,387406,525860,99.83,1730383,1733339,,,,
2025071900,"Mien Bac","4",110,37,100,0.23,99.65,75.39,8.65,177.47,3.64,3407509.16,688415.5,1,1.43,87.25,14520.6,0,453.45,,17353,500711665,908829175808,191749035603,833588960339,2746335206.16,8298701371.65,688415.5,3407509.16,89147838838,324243606954,40402605736,1971711000,7170225224856.13,5813520374400,364323750148,27465832540032,196036,195622,198254,197969,1276076,2954,,,,672181859792,8280152,9490644,1165,67.49,442760,656010,99.6,3303604265,3316814209,,,,
2025071900,"Mien Bac","5",458,157,100,0.17,96.98,74.62,11.28,157.91,3.29,34852295.12,6292548.62,2.11,2.73,85.57,17731.19,0,5029.2,,61337,1999841279,4432446318592,341725113174,1485573554007,9312304214.76,31381645039.56,6292548.62,34852295.12,1575796359090,5177161621026,557946090287,3514244000,88105354653314.52,51529297158720,3747379924792,279642342352384,3879339,3770342,2061426,2057042,15744768,26006,,,,4569076930808,33500058,39147792,8928,55.64,5142784,9243184,99.79,40387379497,40471880190,,,,
2025071900,"Mien Nam","9",1337,447,100,0.18,99.41,80.97,12.63,308.91,4.87,122873633.22,22310762.75,3.17,3.44,99.79,12108.26,0,13920.09,,224495,9840780160,14894342496256,1122638665470,4880421353730,38610842136.47,154810760989.52,22310762.75,122873633.22,4835805823572,23530806115308,688616156698.5,11543761000,212718746115119.35,185744613712896,12189947513632,986987170213888,16601634,16523383,4151697,4146923,30725140,56355,,,,14703889042048,115240545,115484658,26433,51.88,14915510,28749423,99.94,94555452607,94615762301,,,,
2025072000,"Mien Nam","2",3566,1194,79.31,0.28,99.39,141.22,14.49,351.42,2.71,453740471.44,23630484.32,3.19,2.87,99.99,15071.47,0,42304.23,149307125,588690,28752104808,54167058120704,445201547282944,1653614619090944,12760948961678,52780864201016,23630484.32,453740471.44,148989591283,403709544999.88,14085589236.5,15532353000,4949900582756.5,36819307824594,2317930489588,327346787067472,42416076,42161955,13534386,13532752,122421837,346563,76281041,187677359,76043853,2541108995028,4379494344,4379788800,125116,81.34,168984626,207755472,99.28,1266032142549,1275183707385,,,,
2025072000,"Mien Trung","3",991,334,74.71,0.33,99.43,75.37,15.23,165.08,4.39,96562333.16,21812025.33,2.55,2.36,99.98,14803.05,0,12411.5,1221957,6557,805345224,1490195963904,4063513207728,15129917092788,96083840479.43,386120494402.63,21812025.33,96562333.16,3580746728389,15715914191219,1379415329396,907200000,227707520846859.63,173886468824320,9956392672712,750376905244128,25604075,25484623,5329898,5324481,28147021,91695,602372,1632963,601374,11413816994836,123171695,123195600,20240,67.52,14987679,22198402,99.9,5710116208,5716101806,,,,
2025072000,"Mien Bac","4",110,37,100,0.14,99.63,80.87,8.92,202.87,5.05,3883398.21,732783.94,0.8,1.06,87.27,12811.33,0,459.61,,12005,417779846,669039602688,192939898963,838766079059,2039805792.69,6719968360.09,732783.94,3883398.21,108646279386,549153904615,47330792374,1983966000,9602132417039.78,6124670633344,386219221960,31235421408256,208485,207993,206955,206684,1328045,1795,,,,686308179480,8294235,9504000,1153,62.95,432060,686324,99.51,1735028313,1743657091,,,,
2025072000,"Mien Bac","6",61,21,100,0.15,99.45,71.63,10.78,164.6,2.5,3798006.54,774332.21,4.28,6.77,85.71,,,499.18,,,,,356264,356265,24104.84,15235.51,774332.21,3798006.54,256995759936,643683084608,56870712968,,9360899735552,6194657698816,424196996864,30384052252672,216587,215690,250290,249946,1424578,2111,,,,574426776320,4517510,5270400,903,73.34,362097,493710,99.84,1638906,1641535,,,,
2025072000,"Mien Nam","8",1613,544,75.66,0.48,99.87,148.92,13.18,299.74,1.85,207682790.95,11218218.44,3.6,4.26,99.94,18918.18,0,18810.45,62409568,715591,39419092148,93217181975552,166638547758592,620832846751744,7097630103189,22334241744608,11218218.44,207682790.95,105669954736,195316509658.19,6823301991,31097665000,2045230020178.09,46353344705872,2567829029440,382411626643536,13670410,13658807,4171953,4170212,55883542,270323,36287811,81787835,35982619,3516156011896,1650867854,1651843248,60933,80.49,81025921,100668761,99.86,476100929029,476773688889,,,,
2025072000,"Mien Bac","1",1187,402,100,1.18,98.44,118.05,7.96,280.42,16.61,49726227.51,2963221.02,1.85,2.11,99.69,14980.87,0,6220.2,,1770654,44384462906,83114713515264,9923065260608,43008827138560,209759397801,793789748147,2963221.02,49726227.51,113062089,1877719150,24969699,13327006522408,7001923402.79,51061005357184,3512494405640,414642469657376,4632573,4568353,3255059,3249255,13222929,155766,,,,6413835225096,102091060,102410685,24410,98.92,29921395,30248618,99.92,502695280762,503097969652,,,,
2025072000,"Mien Trung","7",138,46,100,0.31,99.37,130.25,14.32,345.25,19.79,10847238.78,817764.14,3.47,3.99,100,11391.33,0,1640.47,,194221,9741462922,13871025950720,1013406775808,4403727194112,40443867492,152671114360,817764.14,10847238.78,33592255,664867864,2312666,10416243000,798450144.86,15576910731776,696771954000,90754008686592,1086679,1081599,562534,561608,2054668,6431,,,,1088001228608,10416289,10416675,5222,99.4,5044383,5074936,99.87,67369724966,67460730597,,,,
2025072000,"Mien Bac","5",451,155,100,0.24,98.78,70.64,10.89,152.85,2.28,32516442.38,6076338.01,1.78,2.26,86.63,12496,0,4716.76,,46976,1330874686,2078826971136,318733426243,1385622046275,7207496487.86,24697904622.02,6076338.01,32516442.38,2189179214900,4982192154797,529977690532.5,3277440000,81008212591532.99,49511321102624,3691083728168,260751375780352,3595846,3558317,1929235,1925732,15468606,36489,,,,4548349904000,33480201,38648274,7606,53.37,5182432,9709915,99.87,30244972574,30283960533,,,,
2025072000,"Mien Nam","9",1337,447,100,0.19,99.16,83.14,12.28,307.74,4.72,119260080.19,21245949.38,3.22,3.29,99.63,13287.83,0,12915.43,,208035,9945708819,16519615553536,1102789695634,4794129649306,36299315531.23,154279272358.65,21245949.38,119260080.19,4862773066275,22963763085002,699248179392.5,11340135000,215183526453342.28,176400745785856,11523096232304,958028808186880,15504489,15390967,3693065,3688913,27783102,52740,,,,14365201589760,115031738,115459611,24735,50.92,13723417,26952366,99.88,72203095605,72291545024,,,,
2025072100,"Mien Nam","2",3565,1193,79.41,0.29,99.3,136.33,14.64,341.81,2.54,471857982.74,24893868.52,3.34,3.09,99.99,17114.99,0,47301.29,171391181,690164,29106968552,62270688198656,444602463515136,1651388787118080,13742698691650,55211236513360,24893868.52,471857982.74,165372345683,420449201572.63,14986814488.5,15543460000,5122599888311.55,37925292595456,2394916186592,326499093885712,47914742,47586937,15364155,15362410,140843816,406287,88603658,215161770,88323864,2590001374864,4375675146,4376224800,137425,81.31,192289676,236484282,99.61,1293788702747,1298860538683,,,,
2025072100,"Mien Trung","7",138,46,100,0.32,99.45,125.59,15.24,348.69,18.26,11459894.33,913273.25,3.76,4.37,100,11494.54,0,1850.36,,204349,10405397600,14950662664192,1013940421120,4406086281216,44356384428,165643016800,913273.25,11459894.33,30952159,565337355,2730161,10421823000,951984635.52,17355960423936,764788804992,96051677106176,1161976,1157356,655989,655007,2350385,7533,,,,1138892883712,10421865,10422120,5643,99.43,5633181,5665392,99.91,83786225568,83860587149,,,,
2025072100,"Mien Nam","8",1611,543,76.95,0.43,99.9,133.14,12.07,298.23,1.68,196511146.35,10508524.03,3.53,4.18,99.97,19295.89,0,19272.13,66727469,1070589,34494051639,83199197837312,167103591307882,622565212731664,6978742898204,22006263323450,10508524.03,196511146.35,105410662727,177131142422.47,6505545518,31181782000,1940119964949.22,41945733786263,2488897496328,331368377820350.21,13263527,13254463,4082715,4081282,59713002,258309,40024415,86037484,39710729,3474707711500,1648857241,1649414463,62595,81.25,84526948,104033757,99.89,426278167321,426764323954,,,,
2025072100,"Mien Bac","4",110,37,100,0.12,99.67,73.45,8.7,181.97,3.81,3523195.56,712103.77,0.73,1.01,87.28,13003.41,0,473.42,,9692,387800873,630341647360,193255994963,840140242003,1955425808.03,6166787242.03,712103.77,3523195.56,93160103806,354602395562,41994212295,1987203000,7641627354695.77,5950968757504,385918668244,28346022761728,199393,198967,202193,201960,1350397,1682,,,,684000541424,8295030,9504000,1117,63.99,397832,621736,99.78,1200103793,1202766371,,,,
2025072100,"Mien Bac","1",1189,403,100,1.26,98.46,113.6,8.12,313.35,14.56,50627033.36,3115970.62,1.87,2.2,99.83,13674.82,0,6824.49,,1473617,45745318148,78194865969152,9945960206704,43109299069440,219093012615,806063505150,3115970.62,50627033.36,151138973,2200676287,25398921,6761135119824,7958759412.29,54938142644592,3720652862348,422665354523904,4751705,4686450,3417841,3411988,14067882,177205,,,,6766490832688,102323366,102498981,26903,98.81,31119697,31494672,99.91,516090405226,516542879949,,,,
2025072100,"Mien Bac","6",61,21,100,0.09,99.61,69.14,10.53,170.9,2.28,3675787.23,765519.1,4.15,6.74,85.97,,,494.72,,,,,357357,357357,24100.46,14829.17,765519.1,3675787.23,248968361280,568390489280,52773106320,,9018840856576,6124152784896,425302075648,29406297751552,214756,214176,248148,247854,1344560,1155,,,,581570133248,4531015,5270400,868,69.43,329719,474913,99.85,1557421,1559833,,,,
2025072100,"Mien Trung","3",991,334,76.28,0.34,86,72.62,15.36,162.24,4.03,97713599.1,22170081.73,2.59,2.54,99.96,67286.83,0,13313.6,1144975,13324,862280792,7252517928960,3928002631941,14627694405897,99898988206.65,378550425257.41,22170081.73,97713599.1,3740661898404,15066749253979,1431622322146.5,907200000,232268270283101,176823707056736,10466300562040,760054876903552,30351625,26129782,5483341,5477823,29545976,99314,603644,1498794,602720,11512881770652,122853095,122900400,20488,66.6,15196182,22818464,99.89,7038128321,7045859015,,,,
2025072100,"Mien Bac","5",450,155,100,0.08,78.28,72.37,10.82,164.48,3.61,31271496.13,5938517.92,1.58,1.78,86.34,17858.48,0,4587.6,,24407,1216581850,2715788490752,319293590561,1388057236510,5680087490.62,21995700527.75,5938517.92,31271496.13,1243825327635,4493952826320,483980238948.5,3283200000,79606793609020.34,48261527383304,3464321128396,250725103333056,3870926,3035280,1794612,1791488,14511554,11649,,,,4461722980092,33502255,38804400,7783,54.47,3900382,7160057,99.89,18974753677,18995801542,,,,
2025072100,"Mien Nam","9",1336,447,100,0.2,97.61,79.08,12.46,319.48,4.8,117399598.4,21797022.52,3.29,3.35,99.74,14715.1,0,13862.83,,333132,9235072148,16986875150336,1110264416501,4826615630084,37148731905.98,158914357495.42,21797022.52,117399598.4,4779877012315,22945441911250,640732756975.5,11416996000,204704160850449.95,181048726874112,11919898342128,942663359475712,16384832,16010915,4124567,4119824,30748475,60027,,,,14528366643136,115135482,115430400,26124,51.13,14433516,28231275,99.88,93691899265,93801229986,,,,
2025072200,"Mien Trung","7",138,46,100,0.34,99.43,126.78,15.03,326.44,17.79,13424703.88,1051433.04,3.85,4.44,99.98,11165.33,0,1853.98,,291827,12157043448,16967182790656,1158467588096,5034135511040,51433958486,193616940728,1051433.04,13424703.88,38169849,679229328,3193132,11907372000,1042363838.06,19894350252032,886990087296,112450803937280,1345938,1340217,732915,731847,2651036,8962,,,,1323845012352,11908172,11910339,5637,99.4,6362285,6400701,99.93,106451972992,106523011102,,,,
2025072200,"Mien Trung","3",994,335,77.84,0.35,94.9,72.73,15.41,162,4.04,98932243.29,22288221.27,2.75,2.63,99.92,11445.73,0,13230.34,1224063,17498,960841840,1374691647488,4153975206828,15473014940591,109150229163.22,425967380791.7,22288221.27,98932243.29,3688942159945,14885773453782,1446984676955,1036800000,234406082119172.56,177747360944896,10542193077356,766686149793344,26751243,25411779,5388088,5382786,29365141,103890,641249,1570188,640292,11532586361352,123596560,123692400,20697,67.65,15170502,22425421,99.89,8291486208,8301019573,,,,
2025072200,"Mien Bac","1",1196,405,100,1.07,98.34,113.58,7.86,299.57,14.19,49321885.54,2823169.15,1.8,2.01,99.64,13942.45,0,6330.39,,1275551,44632231303,77785351369760,9991448831425,43304023653816,200954574827,780693834841,2823169.15,49321885.54,95806244,1359464453,20554807.5,6894148868872,6157556522.12,51016854403464,3624880464876,411695839175448,3773032,3716543,3091526,3086385,12803556,137012,,,,6491079012048,102767944,103141338,24359,98.75,27251881,27596994,99.88,372023563517,372480492034,,,,
2025072200,"Mien Nam","9",1336,447,100,0.18,99.01,80.52,12.72,323.85,4.91,122503703.87,22468667.03,3.03,3.33,99.8,13108.24,0,14332.48,,211115,9443710544,15473805041664,1115276561762,4848413562723,37174238565.56,147126699682.32,22468667.03,122503703.87,4921066395371,24140915574812,661611747846.5,11468159000,214262528750537.76,186740362601984,12213239715872,983354651541504,17346324,17195905,4329249,4324059,32174573,58920,,,,14683518919424,115190622,115423569,26418,51.86,14927338,28785470,99.87,95130064244,95250317480,,,,
2025072200,"Mien Bac","6",61,21,100,0.03,99.6,70.36,10.55,170.66,2.34,3657397.55,737027.92,4.18,6.65,85.51,,,467.21,,,,,354627,354627,23598.83,14812.7,737027.92,3657397.55,243298457664,570470516272,52725051912,,8997904557568,5896223350272,415837259680,29259180695552,203202,202600,222546,222315,1254293,402,,,,558803725568,4488235,5248800,851,69.81,293764,420830,99.85,1455723,1457876,,,,
2025072200,"Mien Nam","8",1622,543,76.44,0.43,99.9,139.92,12.38,300.42,1.76,200236880.87,10738338.03,3.55,4.12,99.98,14412.88,0,19628.35,68408715,645334,34885812474,62850635825152,167667237093376,624661781633024,6915113379854,22200043139220,10738338.03,200236880.87,102360683802,180343978421.06,6564195804.5,31230727000,1971992927204.45,43192373319475,2397942033092,335520523692576,13721239,13712424,4179717,4178215,61355579,264072,41173223,88840072,40872905,3489149352208,1652658102,1653034665,63321,80.69,86201021,106826864,99.89,437672469573,438167676070,,,,
2025072200,"Mien Nam","2",3562,1192,79.12,0.28,99.33,138.49,14.93,340.3,2.63,484153675.31,25482616.69,3.41,3.09,99.99,15305.5,0,48433.84,178938954,549717,29250170328,55961070075904,444411726301184,1650679856373760,13714561938372,56262876131896,25482616.69,484153675.31,161537862720,424442153974.5,15532425177,15529977000,5285684605700.38,38596533419060,2367795818464,327920243277216,50428928,50097582,16167882,16166068,146500331,404358,91586165,225462757,91298960,2585895295680,4375255665,4375892637,141358,80.96,199698915,246652847,99.68,1182726214766,1186514410577,,,,
2025072200,"Mien Bac","5",454,156,100,0.05,98.54,74.34,10.81,169.89,3.91,31581232.2,5906795.14,1.63,1.88,86,11281.07,0,4372.15,,16738,1098308601,1548762336768,277281902452,1205419732661,5204365309.09,19693216593.97,5906795.14,31581232.2,1123748173530,4389327564635,481732640887,2851203000,81840350391350.59,47954472130464,3405586782384,253155666691584,2807222,2770210,1673089,1670749,13615588,6349,,,,4435523572188,33362890,38793600,7288,52.72,3406993,6461818,99.78,18177724411,18216904896,,,,
2025072200,"Mien Bac","4",110,37,100,0.07,99.71,75.8,8.52,188.25,3.94,3456083.69,670587,0.73,1,87.29,13056.46,0,440.52,,10146,382447348,624175959040,193255704658,840138964051,1927984269.64,6159450134.42,670587,3456083.69,79927595458,315151410109.75,41516742916,1987200000,7815566447724.7,5606302057184,366750913908,27799795573952,175992,175672,181476,181286,1249704,937,,,,657669774912,8295605,9504000,1055,63.29,351002,554607,99.75,1187239130,1190182495,,,,
2025072300,"Mien Bac","6",62,21,100,0.03,98.06,69.43,10.83,159.15,2.31,3884523.06,798590.84,4.33,6.82,84.45,,,528.69,,,,,357357,357357,24360.28,15467.96,798590.84,3884523.06,252066274944,582171396992,58436453696,,9299959105536,6388726768128,447562424704,31076184498176,256026,251322,244085,243830,1452956,445,,,,590102454144,4523770,5356800,972,72.34,348300,481445,99.84,1702723,1705503,,,,
2025072300,"Mien Nam","2",3554,1190,78.72,0.28,99.31,138.1,14.9,343.08,2.66,488558688.4,25689386.08,3.43,3.1,100,15036.89,0,48923.91,180083929,701108,29596205536,55629366517760,444022474285056,1649232853542912,13771776717530,56563457253936,25689386.08,488558688.4,161954054016,430671110807.94,15754604662,15535024000,5405063315846.47,38789295163109,2397744779056,331129439832608,50974040,50626910,16255291,16253388,147869061,420591,92240524,228006580,91938866,2603599513508,4365329302,4365532800,141324,80.66,201551706,249883436,99.66,1360239816200,1364888118658,,,,
2025072300,"Mien Nam","9",1336,447,100,0.18,96.97,80.56,12.72,324.11,4.87,122249742.77,22590835.01,2.99,3.4,99.8,12751.9,0,14405.1,,177268,9357818872,14916241014784,1117041523757,4856088192054,37945988332.47,144987839420.95,22590835.01,122249742.77,4946604964012,24087008764641,658384563257,11486285000,213390806559945.98,187677175238656,12181136520416,981289948102656,17879555,17358959,4276910,4271600,32367797,57439,,,,14749389988352,115204846,115430400,26438,50.68,14871542,29345363,99.87,95409983528,95536870724,,,,
2025072300,"Mien Bac","1",1204,408,100,1.07,98.3,113.55,8.43,314.03,19.87,53766725.08,3453785.64,1.97,2.41,99.81,14402.07,0,7521.64,,1599174,48956576857,88134521544960,10046352994688,43543654365648,241716579312,857571321213,3453785.64,53766725.08,122281623,2429580753,25744565,7372714221024,8084525795.49,61344396137720,3955364031380,449147148092320,5234508,5155465,4041698,4034023,16921172,181084,,,,7274625699304,103360197,103554210,29216,98.96,36608691,36995225,99.91,812142582475,812868565222,,,,
2025072300,"Mien Trung","7",138,46,100,0.34,99.44,126.75,15.02,336.77,15.74,13362809.53,1018319.22,3.99,4.52,100,11188.69,0,1919.51,,230440,12088762112,16907179339776,1111672453632,4830796492800,50227933206,192876726816,1018319.22,13362809.53,36281473,571114185,3428053,11426400000,1154479121.73,19705122362880,883325400256,111959284707328,1298046,1292739,718569,717456,2606922,8984,,,,1312170085760,11426400,11426400,5632,99.45,6205040,6239616,99.92,100997819699,101074244265,,,,
2025072300,"Mien Trung","3",994,335,74.54,0.35,98.78,72.42,15.28,161.99,4.01,96782187.5,22030671.65,2.59,2.44,99.97,12236.48,0,13067.71,1011790,13580,991923000,1517206257664,3774187601214,14061920591171,92113827677.17,364640268388.2,22030671.65,96782187.5,3665318761430,14699132015771,1412844482327,993600000,228871216200518.44,175900901886428,10404032112776,753508863593120,25378348,25093485,5266488,5261185,29040213,100967,542632,1353536,541087,11513889158420,123235380,123271200,20444,66.48,14795220,22255865,99.79,8741893431,8760043394,,,,
2025072300,"Mien Nam","8",1618,543,76.08,0.44,99.91,139.54,12.15,303.33,1.73,199457534.2,10509552.41,3.53,4.06,99.99,15944.79,0,19455.75,67663924,705060,35514162854,70783212852736,168037907549184,626067868661760,6816088567414,22086466136960,10509552.41,199457534.2,100440650371,173877752544,6509378553,31707008000,1974500873785.15,43120479839903,2423981803988,338242291756848,13568837,13561534,4126759,4125232,60889580,265605,40785890,88190168,40442159,3548413574996,1652819895,1653004800,62006,80.48,85442967,106161850,99.9,428633603974,429062608380,,,,
2025072300,"Mien Bac","4",110,37,100,0.07,77.51,72.22,9.08,174.89,3.91,3782008.85,786685.25,0.71,0.95,87.28,12470.22,0,515.58,,17707,361688089,563791303680,193255704659,840138964051,1827348055.87,5935599667.61,786685.25,3782008.85,98121369916,383958936597.13,46503141912,1987200000,8132920901816.8,6530895535040,420968941476,30403342591872,310507,240991,227081,226782,1472137,1075,,,,719350275832,8295395,9504000,1178,61.54,406785,661035,99.72,1150497300,1153782401,,,,
2025072300,"Mien Bac","5",449,154,100,0.06,94.9,72.07,11.87,156.29,3.56,36269760.19,6852800.91,1.79,2.3,86.08,12045.52,0,5456.51,,19691,1168608181,1759561293824,268878925959,1168889443465,6171813806.38,20964796758.39,6852800.91,36269760.19,1598137514602,5695102143719,590409328536,2764797000,92273521640874.61,55645078075344,4033553543268,290698699810816,4592642,4366570,2201022,2196809,17289871,10582,,,,4688532569528,33394625,38793600,8783,53.59,5071148,9462843,99.83,31464900828,31518241554,,,,
2025072400,"Mien Bac","1",1203,408,100,0.96,98.26,114.54,8.53,313.4,18.9,55904338.72,3583631.96,2.05,2.5,99.66,14235.14,0,7819.94,,1831018,50747411794,90299539725824,10025596125776,43454646720448,250749024660,892716058531,3583631.96,55904338.72,135379815,2558137250,29660701,6048964571872,9295521775.7,63620063794752,4077215101764,467019349740800,5539803,5453200,4297408,4289519,17512810,167998,,,,7460028587348,103173043,103521906,30410,98.96,38288910,38689562,99.92,859331365110,859983605053,,,,
2025072400,"Mien Nam","2",3556,1191,78.65,0.28,99.32,138.48,15,342.95,2.66,490210048.94,25654558.84,3.44,3.09,99.99,18345.64,0,48924.78,180198355,642345,29885439736,68533424103424,443714152519168,1648088844511232,13716298453496,56640042413592,25654558.84,490210048.94,160943364805,428022331863.6,15815948783.5,15551240000,5424072829548.28,39111711823224,2417636437184,334801531097996,51115356,50773328,16256332,16254453,147679052,413220,92090846,228378104,91797160,2608188139980,4366217197,4366666800,141325,80.6,201799782,250364734,99.72,1355683468805,1359448860701,,,,
