"DATETIME_ID","TTML","NRCELLS","GNBS","PS_CSSR_NR","SDR_NR","HOSR_NR","CELL_DL_THP_NR","CELL_UL_THP_NR","USER_DL_THP_NR","USER_UL_THP_NR","DL_TRAFFIC_NR","UL_TRAFFIC_NR","PRB_UTIL_DL_NR","PRB_UTIL_UL_NR","DKD5G_NR","LATENCY_NR","PKTLOSSR","CONNECTED_RRC_USER_AVERAGE","RANDOM_ACCESS_SUCCESS","MISSED_PACKET","NUMBER_OF_SAMPLES","TRANSFER_TIME","RB_AVAILABLEUL","RB_AVAILABLEDL","RB_USEDUL","RB_USEDDL","ULTRAFFICVOLUME","DLTRAFFICVOLUME","USERULRMVSMALLPKTTRANSFERTIME","USERULRMVLASTSLOTTRAFFICVOLUME","USERDLRMVLASTSLOTTRANSFERTIME","TOTAL_PACKET","USERDLRMVLASTSLOTTRAFFICVOLUME","CELLULTRAFFICVOLUME","CELLDLTRANSFERTIME","CELLDLTRAFFICVOLUME","INTERSGNBPSCELLCHANGEATTEMPT","INTERSGNBPSCELLCHANGESUCCESS","INTRASGNBPSCELLCHANGEATTEMPT","INTRASGNBPSCELLCHANGESUCCESS","SGNBRELEASE","SGNBTRISGNBABNORMALRELEASE","SGNB_ADDITION_ATTEMPT","RANDOM_ACCESS_ATTEMPT","SGNB_ADDITION_SUCC","CELLULTRANSFERTIME","AVAILABLE_TIME","TOTAL_TIME","CONNECTED_RRC_USER_MAX","RASR_NR","RANDOM_ACCESS_SUCCESS_NR","RANDOM_ACCESS_ATTEMPT_NR","EN_DC_SR_NR","SGNB_ADDITION_SUCCESS_NR","SGNB_ADDITION_ATTEMPT_NR","DLDELAY_GNBDU_CELL","ULDELAY_GNBDU_CELL","DLRELPSR_UU","ULRELPSR_UU"
2025071000,"Mien Bac",1823,622,100,0.4,97.94,92.58,9.7,158.38,3.28,101972434.97,11954907.49,2,2.43,95.42,13078.09,0,14027.39,,1929662,52041421174,85075296069376,10502710465092,45520336172824,255183108275.41,912233286426.11,11954907.49,101972434.97,2089765373980,6847856310032,712370006170.5,6452264477112,112825903622921.22,130057789278800,9033576033992,836327688244368,10411296,10214506,6738508,6726929,36256942,145704,,,,13402532137500,150291438,157512666,40297,88.97,42439738,47702342,99.88,760302241957,761226687267,,,,
2025071000,"Mien Nam",6526,2188,77.84,0.33,97.75,97.15,12.96,312.78,4.67,829259145.4,59189709.18,3.49,3.42,99.98,16064.1,0,81938.53,248031406,1415205,73715445216,148021542957056,615262153925346,2287882521143272,21035982036661.61,79831297089421.05,59189709.18,829259145.4,5307921018059,24777253664120.58,697112446634,58126390000,218042621178906.95,270216161379774,17389612126760,1689388457433300.53,84100138,82241549,24734973,24726018,239815402,783420,132266060,317231691,131679532,20855381570740,6161118098,6162241092,231190,78.16,300589871,384579801,99.5,1776020700348,1785029257621,,,,
2025071000,"Mien Trung",1155,395,76.84,0.38,99.26,78.33,15.34,164.09,4.07,114752116.73,23401855.52,3.02,2.81,99.98,11705.34,0,15327.37,1174868,292235,12128316132,17745763561472,4906795250971,18835241444640,137730965157.96,569518042632.74,23401855.52,114752116.73,3747219919112,15236330648897,1453849769902,10239636000,238555915817635.9,196857724906708,11482158762304,899342709033424,27077962,26907832,6291279,6284142,32187337,121433,595154,1525851,593948,12830172679976,134527207,134559690,26875,69.42,21389715,30813450,99.92,90466295763,90538616160,,,,
2025071000,"Mobifone",9504,3205,77.83,0.34,98.1,90.36,12.68,198.87,4.2,1045983697.09,94546472.18,3.46,3.4,99.87,14553.71,0,111293.29,249206274,3637102,137885182522,250842602587904,630671659641409,2352238098760736,21428896110094.98,81313048418479.89,94546472.18,1045983697.09,11144906311151,46861440623049.58,2863332222706.5,6520630503112,569424440619464.06,597131675565282,37905346923056,3425058854711092.53,121589396,119363887,37764760,37737089,308259681,1050557,132861214,318757542,132273480,47088086388216,6445936743,6454313448,298362,78.69,364419324,463095593,99.62,2626789238068,2636794561048,,,,
2025071100,"Mien Bac",1825,622,100,0.36,98.61,91.97,9.73,159.63,3.41,99866489.25,11898440.8,1.97,2.46,95.02,13161.48,0,13982.16,,1997373,51396501987,84556739793408,10545434011527,45706280359050,259394051217.55,902303919866.65,11898440.8,99866489.25,1941840201138,6625261415346,694817397005,7126534954136,110913050870120.96,130268293776128,8909125848820,819350989946536,10458662,10332322,6868230,6855751,36264541,131891,,,,13392001928512,149910910,157775982,40773,89.44,43530973,48670265,99.92,926163773473,926943092786,,,,
2025071100,"Mien Nam",6521,2185,77.94,0.31,98.41,97.39,13.08,314.21,4.66,828562579.26,60082085.92,3.49,3.41,99.98,15016.68,0,83164.85,254756737,2721422,76610544684,143804521066496,614810609518059,2286172390502249,20992817681730.97,79721938466486.53,60082085.92,828562579.26,5255495597034,24505441723950.88,695866041552,57734071000,218650613084421.18,274178595118248,17476762965544,1702098250925344,86993423,85642721,25500284,25491346,245355630,772809,133968011,325488918,133412797,20961793326980,6161066781,6162544464,232226,78.4,310283354,395777356,98.43,2030739774739,2063128143628,,,,
2025071100,"Mien Trung",1161,397,78.17,0.36,99.13,76.96,15.7,162.64,4.27,113838470.12,23986709.18,3.02,2.98,99.46,11905,0,15690.05,1320309,240804,10660162648,15863651717120,4942428503940,18935250070409,147399714316.57,571241856386.94,23986709.18,113838470.12,3822184877971,16332772515463,1484292270967.5,9716472000,241407700586368.97,199845353773476,11567644982124,890294999491424,28761096,28543241,6501569,6494053,33411148,121046,658678,1686073,657534,12729137824160,134477814,135205200,27862,67.93,21790396,32079523,99.91,72822655714,72885139114,,,,
2025071100,"Mobifone",9507,3204,77.95,0.33,98.58,89.89,12.83,198.6,4.31,1042267538.63,95967235.9,3.45,3.4,99.84,14089.84,0,112837.06,256077046,4959599,138667209319,244224912577024,630298472033526,2350813920931708,21399611447265.09,81195484242740.12,95967235.9,1042267538.63,11019520676143,47463475654759.88,2874975709524.5,7193985497136,570971364540911.11,604292242667852,37953533796488,3411744240363304,126213181,124518284,38870083,38841150,315031319,1025746,134626689,327174991,134070331,47082933079652,6445455505,6455525646,300861,78.82,375604723,476527144,98.92,3029726203926,3062956375528,,,,
2025071200,"Mien Bac",1818,618,100,0.5,98.74,93.16,9.53,160.75,3.46,94589409.65,11258759.91,1.79,2.15,95.1,36596.97,0,12516.91,,1834414,47039072496,215185919536768,10506263433416,45550518294858,225573884435.86,813874644453.78,11258759.91,94589409.65,1902134675813,6590426342242,684992303362.5,6982415787504,110114490223673.61,119638221177824,8316429306244,774792704109184,9392956,9290837,6083457,6072521,32826005,162626,,,,12551707869588,149419037,157125638,35237,88.06,36967506,41981656,99.91,653457346869,654027535653,,,,
2025071200,"Mien Nam",6516,2184,77.37,0.32,98.99,97.58,13.04,300.01,4.55,805183235.45,58573419.98,3.37,3.3,99.98,16541.2,0,79017.43,233017119,2503451,76958243448,159122742050816,614971416069575,2286771466864080,20299576592416.7,77059984244952.76,58573419.98,805183235.45,5525450900929,25132037578192.42,741819759919,57767064000,222552173514199.8,274018547214924,17578537050040,1715291973576176,80463871,79678599,23582560,23573628,228212845,741354,123243205,299889772,122721338,21019842422528,6155728731,6156755256,218426,77.84,288524189,370660711,98.93,1766779247759,1785897475982,,,,
2025071200,"Mien Trung",1158,396,76.52,0.36,98.64,80.99,16.88,60,4.25,124234708.35,26266445.58,3.07,2.92,99.86,12618.74,0,16513.93,1281217,278176,13736589164,21667313315840,5218559099158,20060401530141,152483521768.76,615033238511.05,26266445.58,124234708.35,5390703494791,22921034096431,4445808938755.5,11339994000,266732675571420.86,220886116909040,12045650342180,975583378557792,34122313,33710341,7220028,7208816,36484715,131270,649699,1668350,647395,13082752146296,136379580,136566000,34198,64.65,25903408,40067519,99.9,126513615312,126644693043,,,,
2025071200,"Mobifone",9492,3198,77.37,0.35,98.87,91.34,13.17,102.07,4.26,1024007353.45,96098625.47,3.34,3.28,99.86,22999.48,0,108048.27,234298336,4616041,137733905108,395975974903424,630696238602149,2352382386689079,20677633998621.33,78488892127917.6,96098625.47,1024007353.45,12818289071533,54643498016865.42,5872621002037,7051522845504,599399339309294.27,614542885301788,37940616698464,3465668056243152,123979140,122679777,36886045,36854965,297523565,1035250,123892904,301558122,123368733,46654302438412,6441527348,6450446894,287861,77.62,351395103,452709886,99.23,2546750209940,2566569704678,,,,
2025071300,"Mien Bac",1822,620,100,0.49,98.75,94.2,9.4,166.22,3.65,91435815.47,10807631.29,1.76,2.07,94.94,15816.63,0,11768.5,,1639511,45972079051,90890407633088,10518958194720,45605363122126,218024538944.17,804464111957.52,10807631.29,91435815.47,1692037341219,6172942028448.19,609750974987,5323700811000,101354017997104.6,115279158629407,7954184881360,749294524969032,8533603,8441233,5641837,5632432,31429236,154671,,,,12267992673928,149554066,157520567,33982,88.26,35374768,40080205,99.89,643827668220,644509351022,,,,
2025071300,"Mien Nam",6515,2184,76.98,0.33,99.31,99.3,12.73,313.04,4.66,771283558.61,55684476.63,3.24,3.17,99.98,15623.05,0,72795.84,211372518,1967462,75344651074,147139122824192,615500946725665,2288728670997288,19485010617211.8,74248119858138.06,55684476.63,771283558.61,5177158952244,24117574273054.61,657203194437.5,57610553000,205728779934624.86,260791085061157,16516759599184,1640043863014525,73947087,73464807,21531434,21523742,206855340,681427,111211052,273262675,110672525,20488005024520,6154378306,6155376315,200909,77.49,262937403,339329379,99.08,1617745032428,1632728641797,,,,
2025071300,"Mien Trung",1154,395,77.5,0.34,98.77,80.34,15.35,166.18,4.71,112644216.41,23454834.59,2.78,2.71,99.87,11794.1,0,14339.08,1204304,241308,12246149068,18054031974400,5229499971670,20133690427479,141668559801.14,560201926359.76,23454834.59,112644216.41,3688794875636,17360078707876.5,1427585365601.5,11879469000,237239443498656.47,197369112000024,11005742469372,884177862082944,27320106,27014502,6260926,6253575,31051235,104091,580114,1551566,579225,12859155158744,136479082,136652400,26358,69,21160884,30669593,99.91,89439301972,89520159435,,,,
2025071300,"Mobifone",9491,3199,76.98,0.35,99.13,92.27,12.57,202.01,4.51,975363590.49,89946942.52,3.21,3.14,99.86,15338.61,0,98903.42,212576822,3848281,133562879193,256083562431680,631249404892055,2354467724546893,19844703715957.12,75612785896455.34,89946942.52,975363590.49,10557991169099,47650595009379.3,2694539535026,5393190833000,544322241430385.93,573439355690588,35476686949916,3273516250066501,109800796,108920542,33434197,33409749,269335811,940189,111791166,274814241,111251750,45615152857192,6440411454,6449549282,261249,77.91,319473055,410079177,99.33,2351012002620,2366758152254,,,,
2025071400,"Mien Bac",1830,623,100,0.52,98.68,89.16,9.57,158.94,3.32,92704314.21,11452304.95,1.86,2.32,95.15,14060.33,0,13500.35,,1742181,48207928207,84727443785216,10589658757959,45907559862072,245193772511.93,853358354030.35,11452304.95,92704314.21,1915110911166,6361204464322,636846669277,6260500379984,101221993213533.79,125160729706904,8530942325296,760582771899896,9769820,9657857,6310894,6299974,35312801,184717,,,,13074600424036,150244262,157907457,38828,88.78,40320197,45415207,99.88,691686614976,692515573993,,,,
2025071400,"Mien Nam",6521,2186,78.35,0.33,97.9,94.65,12.92,316.99,4.8,791579001.02,58358165.64,3.38,3.38,99.99,16758.64,0,80602.17,239930868,2244406,73161955291,153261884456448,615748992600421,2289662873097067,20814297930509.76,77495188426519.62,58358165.64,791579001.02,5062279709681,24282618111108,651084972342,57881423000,206387221693077.77,268130715624097,17063524658444,1614988907461056,80295546,78635845,23649408,23640868,233314910,759610,129114879,304852865,128535270,20756693576884,6159069454,6159988723,226631,78.7,292740580,371961270,99.16,1687944349008,1702301981512,,,,
2025071400,"Mien Trung",1153,394,75.66,0.34,99.43,75.74,15.36,166.08,4.1,107784006.34,23103552.6,2.86,2.8,99.75,11311.12,0,15080.38,1019890,221795,11010399728,15567487483904,4403790196935,17003059738321,123197847461.63,485855887940.73,23103552.6,107784006.34,3728082664542,15278705890571,1404537942202.5,11339665000,233264236021143.38,194468286712946,11106220186720,841199249514032,27104755,26981054,6242234,6235192,31872140,107506,524045,1345872,523198,12662088544804,130340362,130662000,26532,72.31,20646642,28551109,99.94,85480638499,85535957529,,,,
2025071400,"Mobifone",9504,3203,78.34,0.35,98.31,87.65,12.64,200.88,4.29,992067321.57,92914023.19,3.35,3.36,99.86,15322.94,0,109182.9,240950758,4208382,132380283226,253556815725568,630742441555315,2352573492697460,21182689550483.32,78834402668490.7,92914023.19,992067321.57,10705473285389,45922528466001,2692469583821.5,6329721467984,540873450927754.94,587759732043947,36700687170460,3216770928874984,117170121,115274756,36202536,36176034,300499851,1051833,129638924,306198737,129058468,46493382545724,6439654078,6448558180,291991,79.32,353707419,445927586,99.39,2465111602483,2480353513034,,,,
2025071500,"Mien Bac",1832,623,100,0.66,98.56,89.12,9.76,157.98,3.37,95200680.01,11896714.88,1.88,2.4,95.02,13514.08,0,14019.72,,1949707,48956133562,82699616526592,10609898402249,45990433317706,255145693549.11,866260150061.74,11896714.88,95200680.01,2004430077630,6758109639539,682298029829.5,7649228367120,107786303319406.4,129988372109128,8763395945032,781018347476152,10293803,10165044,6668055,6655535,37043964,242699,,,,13321845108356,150475038,158358906,40467,89.06,43014845,48297762,99.9,809480485532,810288718254,,,,
2025071500,"Mien Nam",6517,2185,78.18,0.32,98.76,94.35,13.07,315.27,4.88,802551456.95,59538497.82,3.42,3.43,99.99,17030.82,0,82151.47,246001549,2041815,72973671426,155350186363392,615071117209115,2287134053039363,21114745605521.8,78168742637383.24,59538497.82,802551456.95,5172744466945,25218505119322.67,685105640225,57801029000,215990948588962.48,271940348286056,17413502104844,1643042815106121.5,82277175,81289146,24404616,24395971,238963474,769659,131986476,313274355,131407404,20800350909804,6153176420,6154042320,229862,78.47,299355398,381492633,99.73,1798811630405,1803667379558,,,,
2025071500,"Mien Trung",1128,380,77.31,0.34,98.07,75.96,15.46,165.72,4.32,110269492.53,23480230.05,2.93,3.07,99.95,11604.66,0,15252.39,1246195,230016,11592163240,16815390035968,5129985579232,19697760231141,157701295058.52,576739042782.07,23480230.05,110269492.53,3787368314547,16358443900857,1438715642546.5,10800018000,238420128917156.98,194694133838504,11271859384276,856266430361728,27378802,26879821,6116058,6109350,31646586,107964,650924,1605549,648352,12592134807024,133340860,133412400,26434,72.66,20931854,28808188,99.91,75429568651,75500455218,,,,
2025071500,"Mobifone",9477,3188,78.18,0.36,98.58,87.6,12.77,200.35,4.41,1008021629.49,94915442.75,3.38,3.41,99.86,15270.31,0,111423.58,247247744,4221538,133521968228,254865192925952,630811001190596,2352822246588210,21527592594129.43,79611741830227.05,94915442.75,1008021629.49,10964542859122,48335058659718.67,2806119312601,7717829414120,562197380825525.87,596622854233688,37448757434152,3280327592944001.5,119949780,118334011,37188729,37160856,307654024,1120322,132637400,314879904,132055756,46714330825184,6436992318,6445813626,296763,79.22,363302097,458598583,99.79,2683721684588,2689456553030,,,,
2025071600,"Mien Bac",1835,624,100,0.55,98.33,89.11,9.65,159.66,3.3,95723011.8,11797748.2,1.89,2.38,95.11,13813.22,0,14216.71,,1877282,48902443099,84437547138304,10576684371732,45847258634777,252226644668.86,867400753776.56,11797748.2,95723011.8,2026792144978,6697014076355,687358816850,6847512002280,109740651774210.16,129186724809136,8811379604872,785180837822656,10504805,10347276,6844659,6832551,37739041,205820,,,,13392197461960,150044546,157754580,40396,88.99,43695659,49100154,99.92,853584040015,854294664837,,,,
2025071600,"Mien Nam",6521,2186,78.55,0.32,98.2,96.23,12.93,313.53,4.81,810632842.77,59684249.26,3.47,3.49,99.98,15421,0,82995.63,247939997,1756407,74519395383,143645488374784,614393079015167,2284656121603333,21422290181003.83,79252629907530.34,59684249.26,810632842.77,4963182684834,23851588359200.03,691415196358,58469441000,216778120878653.77,268476967064439,17076740469720,1643333978142312,81178451,79746390,24081819,24073533,239420867,768550,133728579,314194411,133113971,20768746741388,6146678734,6147602616,233290,78.89,300775247,381262739,99.73,1845392579333,1850448890278,,,,
2025071600,"Mien Trung",1129,380,76.39,0.33,93.36,75.43,15.34,167.61,4.17,108335356.37,23307130.73,2.87,3.01,99.89,11972.65,0,15198.23,1205276,178248,10524171008,15750277314560,5075494949125,19495274701065,152583459236.31,559458021212.04,23307130.73,108335356.37,3731922859966,15574591717656,1398111348939.5,10787574000,234333442190814.63,195407920804480,11229262228552,847001231917648,28565798,26697304,6090120,6083606,31725285,105645,636405,1574637,635142,12741672733228,134241897,134383116,26226,72.78,20453322,28103394,99.92,84204844456,84272318411,,,,
2025071600,"Mobifone",9485,3190,78.54,0.35,97.05,88.25,12.64,201.97,4.3,1014691210.94,94789128.19,3.43,3.46,99.86,14563.08,0,112410.57,249145273,3811937,133946009490,243833312827648,630045258336024,2349998654939175,21827100284908.99,80679488682518.94,94789128.19,1014691210.94,10721897689778,46123194153211.03,2776885362147.5,6916769017280,560852214843678.55,593071612678055,37117382303144,3275516047882616,120249054,116790970,37016598,36989690,308885193,1080015,134364984,315769048,133749113,46902616936576,6430965177,6439740312,299912,79.6,364924228,458466287,99.79,2783181463804,2789015873526,,,,
2025071700,"Mien Bac",1831,621,100,0.53,98.56,89.97,9.62,157.77,3.18,92967883.96,11415890.64,1.88,2.31,94.82,16176.86,0,13779.19,,1695350,46860217057,94756372370432,10105752642788,43805222533285,233930093441.2,823380132772.82,11415890.64,92967883.96,2011574279850,6387268186535,684073918848,4933232303472,107923310387326.3,123358649351328,8469807877980,762065797824992,9857077,9732171,6453744,6442544,35772103,189067,,,,12828281517628,145438326,153386565,39590,88.54,40271055,45482716,99.91,688142878170,688774729891,,,,
2025071700,"Mien Nam",6521,2186,78.71,0.32,99.1,94.94,13.14,316.4,4.94,806740509.29,59159829.83,3.46,3.41,99.98,16605.84,0,82397.48,245329844,1997972,75125267102,155939751526400,613982517014365,2282993654769511,20954436999671.53,79101970149931.84,59159829.83,806740509.29,4978167047839,24592396631310,682358083428.5,58659858000,215901398810929.29,270316639921512,17032263676064,1617041385892120,79767837,79078286,24030486,24022019,238244388,751295,132396808,310281438,131800787,20576415489228,6145452648,6146418546,231218,78.79,297044982,377001554,99.62,1781224991037,1787963676224,,,,
2025071700,"Mien Trung",1128,380,77.01,0.35,95.14,76.54,15.41,163.9,4.03,110849770.63,23201442.85,2.91,2.85,99.95,11874.32,0,15332.29,1217254,235630,12401670620,18407675912192,5342761286579,20521035310006,152054685641.17,596544222663.75,23201442.85,110849770.63,3762761357875,15147738634992,1433233116273,11329461000,234913871175856.05,195942316676664,11336937344196,867672795769888,28385269,27037336,6206123,6199125,32153832,112640,642742,1577457,641448,12716010100332,134926614,134990580,26694,73.27,21399911,29207048,99.92,102902845056,102983332322,,,,
2025071700,"Mobifone",9480,3187,78.7,0.34,98.1,88.13,12.78,199.57,4.29,1010558163.88,93777163.31,3.43,3.39,99.86,16019.61,0,111508.96,246547098,3928952,134387154779,269103799809024,629431030943732,2347319912612802,21340421778753.89,80521894505368.41,93777163.31,1010558163.88,10752502685564,46127403452837,2799665118549.5,5003221622472,558738580374111.64,589617605949504,36839008898240,3246779979487000,118010183,115847793,36690353,36663688,306170323,1053002,133039550,311858895,132442235,46120707107188,6425817588,6434795691,297502,79.42,358715948,451691318,99.71,2572270714263,2579721738437,,,,
2025071800,"Mien Bac",1829,620,100,0.57,98.63,89.64,9.54,154.56,3.1,94567488.43,11541335.3,1.88,2.35,95.1,13802.11,0,13808.19,,1866445,48746687400,84100903360512,10538176729406,45680892931359,247464118775.63,859253314145.37,11541335.3,94567488.43,2148331922979,6664283197731,693953558563,5877144593704,107258283544010.11,125866930229352,8652454335028,775621089055208,10414647,10290806,6707210,6695081,36576547,206908,,,,13199747609876,150104591,157831787,39794,88.84,42741545,48112951,99.89,753281779543,754108431328,,,,
2025071800,"Mien Nam",6523,2187,78.16,0.31,99.09,95.58,13.04,315.45,4.82,814359934.14,59908296.76,3.46,3.4,99.99,19120.13,0,83400.39,252641037,2271704,76225937683,182181228261376,615081358211621,2287217699738677,20904532003653.14,79240755655192.9,59908296.76,814359934.14,5136534731451,24734469686156.44,675633196324.5,58547954000,213126623759313.66,273022824016838,17413268630416,1664325698791672,84252611,83514509,25129060,25120179,244429630,759144,134167938,321673102,133523072,20943140809812,6153312040,6154033140,234459,78.57,309333002,393691813,99.74,2087424647410,2092808637671,,,,
2025071800,"Mien Trung",1132,381,77.21,0.36,99.25,76.69,15.48,163.4,4.12,111886937.06,23497447.78,3.02,2.94,99.8,12129.02,0,15555.16,1276321,285673,12672976888,19213846581248,5262043450622,20221446908165,154671392497.31,610018368655.22,23497447.78,111886937.06,3784573632975,15600093558901,1433484110426,11339982000,234238359691489.05,198459401095048,11418933692412,875707196969984,28373702,28191036,6348423,6341417,33223172,118521,670010,1648579,668161,12823152471156,135205384,135475200,27139,73.82,22401718,30347910,99.9,119003735418,119120595519,,,,
2025071800,"Mobifone",9484,3188,78.16,0.35,99.08,88.45,12.72,197.86,4.25,1020814359.63,94947079.85,3.43,3.38,99.86,16593.1,0,112763.74,253917358,4423822,137645601971,285495978203136,630881578391649,2353120039578201,21306667514926.08,80710027337993.49,94947079.85,1020814359.63,11069440287405,46998846442788.44,2803070865313.5,5947032529704,554623266994812.81,597349155341238,37484656657856,3315653984816864,123040960,121996351,38184693,38156677,314229349,1084573,134837948,323321681,134191233,46966040890844,6438622015,6447340127,301392,79.31,374476265,472152674,99.79,2959710162371,2966037664518,,,,
2025071900,"Mien Bac",1822,618,100,0.77,97.85,92.68,9.31,159.83,3.18,90850626.21,10650903.6,1.77,2.08,94.95,14187.67,0,12285.42,,1617616,45961207354,81510325666304,10490148122338,45474199126675,218699784697.19,804577116047,10650903.6,90850626.21,1934493531935,6147179086221,661691023134.5,6310333190176,105755477592975.89,114021976511112,8032341703248,744466990490880,8892819,8717969,5817716,5806855,31899096,245561,,,,12251862988700,148703095,156610578,36363,88.3,36117620,40904243,99.89,528575482944,529135827994,,,,
2025071900,"Mien Nam",6520,2186,78.03,0.32,99.41,98.9,13.06,309.63,4.74,805703338.12,58857066.01,3.38,3.28,99.99,17085.92,0,79482.69,236453811,1569544,78690598838,168062680260608,614930171141630,2286651954009346,20168429446723.47,77399634788133.52,58857066.01,805703338.12,5089261108699,24145462613332.5,709973817955,58472437000,219832035991258.54,273627645188235,17195667958532,1700575921561992,79887503,79445763,23778888,23770461,229857731,724064,125039508,301645900,124467475,20956793032464,6149975614,6150686715,221245,78.6,292729048,372410295,99.72,1937734939389,1943255525414,,,,
2025071900,"Mien Trung",1132,381,77.12,0.34,99.2,77.97,15.52,162.95,4.19,111902995.86,23313866.77,3.03,2.96,99.88,12244.81,0,15049.16,1336545,284277,12524193352,19169552203776,5116159031991,19646375216318,151188950483.13,594517169619.59,23313866.77,111902995.86,3825715677412,16029144763577,1430905558610.5,11339343000,233170579064798.33,196564858579748,11137498116960,868351427117984,28681564,28483412,6365465,6358474,32688628,109555,675860,1730470,674807,12662780053540,134034193,134190000,27123,73.87,22185827,30033595,99.87,95391504903,95519168345,,,,
2025071900,"Mobifone",9474,3185,78.02,0.37,99.23,91.11,12.74,199.37,4.27,1008456960.19,92821836.37,3.35,3.26,99.86,15672.86,0,106817.27,237790356,3471437,137175999544,268742558130688,630536478295959,2351772528352339,20538318181903.79,78798729073800.11,92821836.37,1008456960.19,10849470318046,46321786463130.5,2802570399700,6380144970176,558758092649032.76,584214480279095,36365507778740,3313394339170856,117461886,116647144,35962069,35935790,294445455,1079180,125715368,303376370,125142282,45871436074704,6432712902,6441487293,284731,79.18,351032495,443348133,99.76,2561701927236,2567910521753,,,,
2025072000,"Mien Bac",1809,615,100,0.62,98.63,91.97,9.24,157.64,2.42,89924074.64,10546675.18,1.82,2.1,95.22,14889.53,0,11895.75,,1829635,46133117438,85862580089088,10434738942078,45233215620159,219006724186.39,825207636364.62,10546675.18,89924074.64,2554934316311,6176906863170,634204165573.5,13332267928408,99978246667527.57,112891654791968,8013994352632,737013319098656,8653491,8550353,5641539,5631617,31444158,196161,,,,12222920084896,148383006,155833359,34072,87.26,35897984,41138567,99.92,534676920555,535127228811,,,,
2025072000,"Mien Nam",6516,2185,78.19,0.32,99.44,101.64,12.71,308.51,4.6,780683342.58,56094652.13,3.3,3.25,99.97,16785.49,0,74030.11,211716693,1512316,78116905775,163903855649792,612942884737170,2279241595491994,19894878380398.23,75269385217982.65,56094652.13,780683342.58,5117432612294,23562789139660.06,720157070620,57970153000,222178657056276.87,259573398316322,16408855751332,1667787221897888,71590975,71211729,21399404,21391877,206088481,669626,112568852,269465194,112026472,20422466596684,6145393936,6147091659,210784,78.64,263733964,335376599,99.46,1814336167183,1824248941298,,,,
2025072000,"Mien Trung",1129,380,74.71,0.32,99.43,78.96,15.15,165.08,4.39,107409571.94,22629789.48,2.76,2.69,99.98,11651.85,0,14051.97,1221957,200778,10546808146,15361221914624,5076919983536,19533644286900,136527707971.43,538791608762.63,22629789.48,107409571.94,3580780320644,15716579059083,1379417642062,11323443000,227708319297004.48,189463379556096,10653164626712,841130913930720,26690754,26566222,5892432,5886089,30201689,98126,602372,1632963,601374,12501818223444,133587984,133612275,25462,73.45,20032062,27273338,99.87,73079841174,73176832403,,,,
2025072000,"Mobifone",9454,3180,78.17,0.36,99.36,92.54,12.45,201.14,4.04,978016989.16,89271116.79,3.27,3.22,99.86,15734.95,0,99977.83,212938650,3542729,134796831359,265127657653504,628454543662784,2344008455399053,20250412812556.04,76633384463109.9,89271116.79,978016989.16,11253147249249,45456275061913.06,2733778878255.5,13401561524408,549865223020808.92,561928432664386,35076014730676,3245931454927264,106935220,106328304,32933375,32909583,267734328,963913,113171224,271098157,112627846,45147204905024,6427364926,6436537293,270318,79.17,319664010,403788504,99.57,2422092928912,2432553002512,,,,
2025072100,"Mien Bac",1810,616,100,0.61,89.87,91.44,9.23,166.34,3.42,89097512.28,10532111.42,1.84,2.17,95.24,13776.81,0,12380.23,,1507716,47349700871,81540996107264,10458510149585,45337496905310,226728550014.11,834226007748.95,10532111.42,89097512.28,1586104931694,5419146387449,578772956484.5,6766405522824,96275220579704.4,115274791570296,7996194734636,731142778370240,9036780,8134873,5662794,5653290,31274393,191691,,,,12493784487452,148651666,156077781,36671,89.93,35747630,39751378,99.91,536266820117,536743007695,,,,
2025072100,"Mien Nam",6512,2183,78.69,0.31,99.05,95.25,12.67,319.78,4.66,785768727.48,57199415.07,3.4,3.39,99.98,17843.54,0,80436.25,238118650,2093885,72836092339,162456761186304,612816319239519,2278780615479828,20758590321759.98,77376414194305.42,57199415.07,785768727.48,5050660020725,23543022255245.09,662225116982,58142238000,211766880703710.72,260919753255831,16803712025048,1600530831181774.21,77563101,76852315,23571437,23563516,231305293,724623,128628073,301199254,128034593,20593075729500,6139667869,6141069663,226144,78.98,291250140,368749314,99.69,1813758769333,1819426092623,,,,
2025072100,"Mien Trung",1129,380,76.28,0.33,86.5,76.23,15.35,162.24,4.03,109173493.43,23083354.97,2.86,2.92,99.96,15764.16,0,15163.96,1144975,217673,11267678392,22203180593152,4941943053061,19033780687113,144255372634.65,544193442057.41,23083354.97,109173493.43,3740692850563,15067314591334,1431625052307.5,11329023000,232269222267736.52,194179667480672,11231089367032,856106554009728,31513601,27287138,6139330,6132830,31896361,106847,603644,1498794,602720,12651774654364,133274960,133322520,26131,73.13,20829363,28483856,99.91,90824353889,90906446164,,,,
2025072100,"Mobifone",9451,3179,78.68,0.35,94.99,88.47,12.47,202.17,4.24,984039733.19,90814881.46,3.36,3.36,99.86,16200.47,0,107980.44,239263625,3819274,131453471602,266200937886720,628216772442165,2343151893072251,21129574244408.74,78754833644111.77,90814881.46,984039733.19,10377457802982,44029483234028.09,2672623125774,6835876783824,540311323551151.65,570374212306799,36030996126716,3187780163561742.21,118113482,112274326,35373561,35349636,294476047,1023161,129231717,302698048,128637313,45738634871316,6421594495,6430469964,288946,79.6,347827133,436984548,99.75,2440849943339,2447075546482,,,,
